@RELATION weekly

@ATTRIBUTE weekly_symbol string
@ATTRIBUTE stock_open real
@ATTRIBUTE high real
@ATTRIBUTE low real
@ATTRIBUTE stock_close real
@ATTRIBUTE adjusted_close real
@ATTRIBUTE volume real
@ATTRIBUTE dividend_amount real
@ATTRIBUTE cobdate_partition DATE "yyyy-MM-dd"

@DATA
JPM,111.57,112.9,108.6,109.4,100.3751,60968508,0.0,"2018-04-27"
JPM,109.75,110.3,105.18,108.43,99.4852,63757296,0.0,"2018-05-04"
JPM,108.76,114.73,108.36,113.86,104.4672,52680797,0.0,"2018-05-11"
JPM,114.11,114.7,110.84,111.13,101.9624,48241508,0.0,"2018-05-18"
JPM,112.05,114.29,110.12,110.66,101.5312,54771714,0.0,"2018-05-25"
JPM,109.18,109.2,104.96,108.4,99.4576,81537073,0.0,"2018-06-01"
JPM,108.99,111.5,107.07,111.11,101.9441,59111826,0.0,"2018-06-08"
JPM,111.12,111.91,106.27,107.9,98.9989,89432643,0.0,"2018-06-15"
JPM,107.26,108.64,105.51,105.75,97.0262,62358405,0.0,"2018-06-22"
JPM,105.66,106.9,103.11,104.2,95.6041,83728611,0.0,"2018-06-29"
JPM,103.72,105.78,102.2,104.06,95.9911,42338836,0.56,"2018-07-06"
JPM,104.71,108.4,104.71,106.36,98.1128,72423746,0.0,"2018-07-13"
JPM,107.05,112.12,106.98,111.28,102.6513,84087377,0.0,"2018-07-20"
JPM,111.06,116.3,110.93,116.03,107.033,70176094,0.0,"2018-07-27"
JPM,116.28,117.61,114.33,117.09,108.0108,64861181,0.0,"2018-08-03"
JPM,116.79,118.29,114.68,115.73,106.7562,51742128,0.0,"2018-08-10"
JPM,115.56,115.88,112.97,114.77,105.8707,49713961,0.0,"2018-08-17"
JPM,114.59,116.39,114.11,114.68,105.7877,46021631,0.0,"2018-08-24"
JPM,115.22,117.28,113.82,114.58,105.6954,51349904,0.0,"2018-08-31"
JPM,114.34,115.7,113.5,114.32,105.4556,42469848,0.0,"2018-09-07"
JPM,114.85,114.97,112.67,113.5,104.6992,51220045,0.0,"2018-09-14"
JPM,113.79,119.24,113.3,117.85,108.7119,73936506,0.0,"2018-09-21"
JPM,117.76,118.46,112.52,112.84,104.0903,64922531,0.0,"2018-09-28"
JPM,113.37,116.81,112.81,114.62,106.4661,71177185,0.8,"2018-10-05"
JPM,114.25,115.78,105.6,106.95,99.3417,117308091,0.0,"2018-10-12"
JPM,107.2,110.8,106.32,107.91,100.2335,89817478,0.0,"2018-10-19"
JPM,108.15,108.34,102.73,103.42,96.0629,97415227,0.0,"2018-10-26"
JPM,104.46,110.81,103.7,108.38,100.67,89399389,0.0,"2018-11-02"
JPM,108.61,112.93,107.76,111.29,103.373,55875652,0.0,"2018-11-09"
JPM,111.42,111.94,105.98,109.99,102.1655,78285668,0.0,"2018-11-16"
JPM,109.96,111.2,106.06,106.65,99.0631,50031175,0.0,"2018-11-23"
JPM,107.72,111.4,107.45,111.19,103.2801,66960783,0.0,"2018-11-30"
JPM,112.38,112.89,102.88,103.29,95.9421,86051661,0.0,"2018-12-07"
JPM,102.87,103.66,99.28,100.29,93.1555,100249060,0.0,"2018-12-14"
JPM,99.77,100.89,93.69,94.17,87.4709,147857703,0.0,"2018-12-21"
JPM,92.89,98.32,91.11,96.83,89.9417,77820134,0.0,"2018-12-28"
JPM,97.59,100.93,95.94,100.69,94.2976,62129661,0.8,"2019-01-04"
JPM,100.43,101.82,98.95,99.91,93.5671,73056100,0.0,"2019-01-11"
JPM,98.87,104.9,98.6,104.59,97.95,96972536,0.0,"2019-01-18"
JPM,103.08,104.31,101.94,103.39,96.8261,54939682,0.0,"2019-01-25"
JPM,102.89,105.24,102.59,103.88,97.285,65073965,0.0,"2019-02-01"
JPM,103.79,104.62,100.06,101.36,94.925,57449539,0.0,"2019-02-08"
JPM,101.76,105.7,100.77,105.55,98.849,60820220,0.0,"2019-02-15"
JPM,104.91,106.09,103.81,105.0,98.3339,41842547,0.0,"2019-02-22"
JPM,105.75,107.27,103.94,104.43,97.8001,65635054,0.0,"2019-03-01"
JPM,104.92,105.92,101.99,103.01,96.4703,55681823,0.0,"2019-03-08"
JPM,103.98,106.8,103.66,106.55,99.7855,68742776,0.0,"2019-03-15"
JPM,106.55,108.4,99.52,99.76,93.4266,91611672,0.0,"2019-03-22"
JPM,99.59,101.99,98.09,101.23,94.8033,76750123,0.0,"2019-03-29"
JPM,102.15,106.36,102.12,105.31,99.3717,61179766,0.8,"2019-04-05"
JPM,105.11,111.85,104.25,111.21,104.939,65048692,0.0,"2019-04-12"
JPM,110.92,114.95,109.12,113.46,107.0621,57040886,0.0,"2019-04-18"
JPM,112.83,114.58,112.5,114.47,108.0152,43616208,0.0,"2019-04-26"
JPM,114.6,117.16,114.45,116.12,109.5721,52842979,0.0,"2019-05-03"
JPM,114.18,115.47,110.54,112.51,106.1657,59376057,0.0,"2019-05-10"
JPM,110.08,112.17,108.61,110.77,104.5238,53672578,0.0,"2019-05-17"
JPM,110.58,111.92,107.5,109.71,103.5236,47500339,0.0,"2019-05-24"
JPM,109.2,109.83,104.84,105.96,99.985,42952623,0.0,"2019-05-31"
JPM,105.8,110.87,105.3,109.16,103.0046,52225412,0.0,"2019-06-07"
JPM,110.75,111.57,108.63,109.82,103.6274,48383700,0.0,"2019-06-14"
JPM,109.7,111.67,108.98,109.44,103.2688,73040210,0.0,"2019-06-21"
JPM,109.28,112.43,107.67,111.8,105.4957,74565587,0.0,"2019-06-28"
JPM,113.23,114.52,112.26,113.49,107.8498,37724082,0.8,"2019-07-05"
JPM,112.96,115.35,112.15,115.3,109.5698,47485349,0.0,"2019-07-12"
JPM,115.54,115.57,112.92,113.54,107.8973,62815945,0.0,"2019-07-19"
JPM,112.91,117.24,112.77,116.22,110.4441,54763420,0.0,"2019-07-26"
JPM,116.46,117.18,111.4,112.93,107.3176,55959541,0.0,"2019-08-02"
JPM,110.79,110.98,105.94,109.74,104.2862,64263845,0.0,"2019-08-09"
JPM,108.44,110.33,104.34,107.72,102.3666,66190874,0.0,"2019-08-16"
JPM,109.63,109.75,105.11,106.02,100.751,48938814,0.0,"2019-08-23"
JPM,106.62,110.56,104.84,109.86,104.4002,53304688,0.0,"2019-08-30"
JPM,108.98,113.72,107.32,112.61,107.0135,37858295,0.0,"2019-09-06"
JPM,113.71,120.4,113.6,120.23,114.2548,66757268,0.0,"2019-09-13"
JPM,118.9,120.34,117.24,118.9,112.9909,64938760,0.0,"2019-09-20"
JPM,117.78,119.26,116.95,117.72,111.8696,50577185,0.0,"2019-09-27"
JPM,118.36,119.0,110.52,114.62,109.7974,56386545,0.9,"2019-10-04"
JPM,114.19,117.99,111.66,116.14,111.2535,52083325,0.0,"2019-10-11"
JPM,115.85,121.59,115.66,120.56,115.4875,72495214,0.0,"2019-10-18"
JPM,122.05,126.65,121.99,126.03,120.7274,52427185,0.0,"2019-10-25"
JPM,126.57,127.99,123.86,127.8,122.4229,50828774,0.0,"2019-11-01"
JPM,129.08,131.29,128.56,130.38,124.8943,56951093,0.0,"2019-11-08"
JPM,129.6,130.62,127.42,129.53,124.0801,44521609,0.0,"2019-11-15"
JPM,129.56,131.25,128.94,130.79,125.2871,45090516,0.0,"2019-11-22"
JPM,131.25,132.43,130.36,131.76,126.2163,32883032,0.0,"2019-11-29"
JPM,132.31,135.78,128.59,135.04,129.3583,49340268,0.0,"2019-12-06"
JPM,134.63,138.83,132.88,136.81,131.0538,48751134,0.0,"2019-12-13"
JPM,138.38,139.02,136.9,137.24,131.4657,72604264,0.0,"2019-12-20"
JPM,137.6,139.77,136.88,139.14,133.2858,27701727,0.0,"2019-12-27"
JPM,139.9,141.1,137.08,138.34,133.3816,35353651,0.9,"2020-01-03"
JPM,136.56,138.27,135.6,136.07,131.1929,50137679,0.0,"2020-01-10"
JPM,136.19,140.76,135.76,138.2,133.2466,78466216,0.0,"2020-01-17"
JPM,137.19,138.07,132.32,133.15,128.3776,40530252,0.0,"2020-01-24"
JPM,130.27,136.13,129.71,132.36,127.6159,57047700,0.0,"2020-01-31"
JPM,132.66,138.29,132.66,137.17,132.2535,44698610,0.0,"2020-02-07"
JPM,136.95,139.29,136.4,137.46,132.5331,34557942,0.0,"2020-02-14"
JPM,137.34,138.39,134.92,135.81,130.9422,33261688,0.0,"2020-02-21"
JPM,131.44,133.2,112.66,116.11,111.9483,128143812,0.0,"2020-02-28"
JPM,116.63,122.95,105.02,108.08,104.2062,148673090,0.0,"2020-03-06"
JPM,96.57,103.99,86.32,103.91,100.1856,197452131,0.0,"2020-03-13"
JPM,85.2,97.44,76.91,83.5,80.5072,177349885,0.0,"2020-03-20"
JPM,82.68,98.57,78.09,91.13,87.8637,164654120,0.0,"2020-03-27"
JPM,90.65,94.17,82.77,84.05,81.9052,118186937,0.9,"2020-04-03"
JPM,88.99,104.39,87.7,102.76,100.1377,114304208,0.0,"2020-04-09"
JPM,103.11,103.11,87.05,95.18,92.7512,165177405,0.0,"2020-04-17"
JPM,92.47,94.71,88.33,90.71,88.3952,95692957,0.0,"2020-04-24"
JPM,91.94,99.45,91.54,93.25,90.8704,101270533,0.0,"2020-05-01"
JPM,92.02,94.21,89.93,92.7,90.3345,91966159,0.0,"2020-05-08"
JPM,91.11,91.11,82.4,85.9,83.708,156364708,0.0,"2020-05-15"
JPM,88.69,92.39,87.88,89.47,87.1869,99197882,0.0,"2020-05-22"
JPM,92.89,102.95,92.61,97.31,94.8268,131800819,0.0,"2020-05-29"
JPM,97.75,115.77,97.38,111.23,108.3916,131256508,0.0,"2020-06-05"
JPM,113.41,114.19,96.54,99.87,97.3215,127692014,0.0,"2020-06-12"
JPM,96.42,105.68,95.87,97.81,95.3141,116765367,0.0,"2020-06-19"
JPM,97.25,99.97,92.0,92.59,90.2273,121964647,0.0,"2020-06-26"
JPM,93.4,95.71,91.93,92.66,91.1725,84241851,0.9,"2020-07-02"
JPM,94.43,96.84,90.78,96.27,94.7246,117528815,0.0,"2020-07-10"
JPM,98.73,101.29,96.23,98.16,96.5842,130122150,0.0,"2020-07-17"
JPM,97.43,100.13,97.26,98.28,96.7023,72125857,0.0,"2020-07-24"
JPM,97.51,99.71,95.25,96.64,95.0886,65831129,0.0,"2020-07-31"
JPM,97.02,99.49,95.03,99.38,97.7846,66914150,0.0,"2020-08-07"
JPM,100.11,106.43,100.0343,102.41,100.766,91491625,0.0,"2020-08-14"
JPM,101.5,102.0,96.8,97.32,95.7577,67566500,0.0,"2020-08-21"
JPM,98.45,103.25,97.42,102.77,101.1202,79520226,0.0,"2020-08-28"
JPM,102.12,105.21,99.04,103.52,101.8582,89903872,0.0,"2020-09-04"
JPM,102.98,103.57,99.48,101.07,99.4475,65249771,0.0,"2020-09-11"
JPM,101.51,103.46,97.44,98.35,96.7712,100396268,0.0,"2020-09-18"
JPM,95.2,96.05,91.38,93.47,91.9695,99248037,0.0,"2020-09-25"
JPM,95.06,98.59,94.332,97.89,96.3186,81077602,0.0,"2020-10-02"
JPM,98.32,102.105,97.5101,101.2,100.4803,78798985,0.9,"2020-10-09"
JPM,101.1,103.22,99.04,101.51,100.7881,83417791,0.0,"2020-10-16"
JPM,101.6,104.45,99.31,103.81,103.0717,63638080,0.0,"2020-10-23"
JPM,102.65,102.7,95.2397,98.04,97.3428,68601374,0.0,"2020-10-30"
JPM,99.39,105.1,97.86,102.96,102.2278,81770863,0.0,"2020-11-06"
JPM,113.16,118.9,110.35,114.08,113.2687,116698488,0.0,"2020-11-13"
JPM,117.79,118.61,113.56,114.57,113.7552,69906385,0.0,"2020-11-20"
JPM,116.05,123.5,115.57,121.22,120.3579,50569132,0.0,"2020-11-27"
JPM,120.0,123.29,117.77,122.34,121.4699,63998239,0.0,"2020-12-04"
JPM,121.15,123.3,118.37,119.56,118.7097,56040427,0.0,"2020-12-11"
JPM,121.335,121.45,118.105,119.08,118.2331,76445900,0.0,"2020-12-18"
JPM,123.17,126.52,121.09,124.52,123.6344,59270698,0.0,"2020-12-24"
JPM,125.82,127.33,124.7886,127.07,126.1663,32388521,0.0,"2020-12-31"
JPM,127.5,138.19,123.77,136.02,136.02,89435690,0.9,"2021-01-08"
JPM,134.58,142.75,134.11,138.64,138.64,95180484,0.0,"2021-01-15"
JPM,139.86,140.7,132.2,133.79,133.79,62220876,0.0,"2021-01-22"
JPM,132.14,133.17,127.35,128.67,128.67,71694301,0.0,"2021-01-29"
JPM,129.4,138.66,128.475,138.25,138.25,45609931,0.0,"2021-02-04"
